timestamp,consumption_kwh,profile_type,season,day_type,hour,month,base_load_kwh,seasonal_factor
2023-01-07 20:00:00,0.3838,ciftlik,kış,weekend,20,1,0.3832,0.7
2023-01-07 21:00:00,0.3894,ciftlik,kış,weekend,21,1,0.3421,0.7
2023-01-07 22:00:00,0.2917,ciftlik,kış,weekend,22,1,0.2737,0.7
2023-01-07 23:00:00,0.2995,ciftlik,kış,weekend,23,1,0.2463,0.7
2023-01-08 00:00:00,0.2342,ciftlik,kış,weekend,0,1,0.2053,0.7
2023-01-08 01:00:00,0.1899,ciftlik,kış,weekend,1,1,0.1642,0.7
2023-01-08 02:00:00,0.1879,ciftlik,kış,weekend,2,1,0.1642,0.7
2023-01-08 03:00:00,0.1898,ciftlik,kış,weekend,3,1,0.2053,0.7
2023-01-08 04:00:00,0.2588,ciftlik,kış,weekend,4,1,0.2737,0.7
2023-01-08 05:00:00,0.7422,ciftlik,kış,weekend,5,1,0.7526,0.7
2023-01-08 06:00:00,1.1708,ciftlik,kış,weekend,6,1,1.0948,0.7
2023-01-08 07:00:00,1.3639,ciftlik,kış,weekend,7,1,1.2042,0.7
2023-01-08 08:00:00,1.0543,ciftlik,kış,weekend,8,1,1.0263,0.7
2023-01-08 09:00:00,0.6513,ciftlik,kış,weekend,9,1,0.8211,0.7
2023-01-08 10:00:00,0.7815,ciftlik,kış,weekend,10,1,0.7526,0.7
2023-01-08 11:00:00,0.5915,ciftlik,kış,weekend,11,1,0.6842,0.7
2023-01-08 12:00:00,0.8221,ciftlik,kış,weekend,12,1,0.7116,0.7
2023-01-08 13:00:00,0.6389,ciftlik,kış,weekend,13,1,0.7526,0.7
2023-01-08 14:00:00,0.8376,ciftlik,kış,weekend,14,1,0.7937,0.7
2023-01-08 15:00:00,0.8454,ciftlik,kış,weekend,15,1,0.7526,0.7
2023-01-08 16:00:00,0.8137,ciftlik,kış,weekend,16,1,0.8211,0.7
2023-01-08 17:00:00,1.0917,ciftlik,kış,weekend,17,1,0.9853,0.7
2023-01-08 18:00:00,0.8953,ciftlik,kış,weekend,18,1,0.8895,0.7
2023-01-08 19:00:00,0.5017,ciftlik,kış,weekend,19,1,0.5747,0.7
2023-01-08 20:00:00,0.4222,ciftlik,kış,weekend,20,1,0.3832,0.7
2023-01-08 21:00:00,0.3826,ciftlik,kış,weekend,21,1,0.3421,0.7
2023-01-08 22:00:00,0.2499,ciftlik,kış,weekend,22,1,0.2737,0.7
2023-01-08 23:00:00,0.283,ciftlik,kış,weekend,23,1,0.2463,0.7
2023-01-09 00:00:00,0.2397,ciftlik,kış,weekday,0,1,0.2415,0.7
2023-01-09 01:00:00,0.1812,ciftlik,kış,weekday,1,1,0.1932,0.7
2023-01-09 02:00:00,0.2052,ciftlik,kış,weekday,2,1,0.1932,0.7
2023-01-09 03:00:00,0.2682,ciftlik,kış,weekday,3,1,0.2415,0.7
2023-01-09 04:00:00,0.3129,ciftlik,kış,weekday,4,1,0.322,0.7
2023-01-09 05:00:00,0.8153,ciftlik,kış,weekday,5,1,0.8855,0.7
2023-01-09 06:00:00,1.3509,ciftlik,kış,weekday,6,1,1.2879,0.7
2023-01-09 07:00:00,1.2543,ciftlik,kış,weekday,7,1,1.4167,0.7
2023-01-09 08:00:00,1.2014,ciftlik,kış,weekday,8,1,1.2075,0.7
2023-01-09 09:00:00,0.9869,ciftlik,kış,weekday,9,1,0.966,0.7
2023-01-09 10:00:00,0.8938,ciftlik,kış,weekday,10,1,0.8855,0.7
2023-01-09 11:00:00,0.7839,ciftlik,kış,weekday,11,1,0.805,0.7
2023-01-09 12:00:00,1.0295,ciftlik,kış,weekday,12,1,0.8372,0.7
2023-01-09 13:00:00,0.9131,ciftlik,kış,weekday,13,1,0.8855,0.7
2023-01-09 14:00:00,1.073,ciftlik,kış,weekday,14,1,0.9338,0.7
2023-01-09 15:00:00,0.8109,ciftlik,kış,weekday,15,1,0.8855,0.7
2023-01-09 16:00:00,0.9868,ciftlik,kış,weekday,16,1,0.966,0.7
2023-01-09 17:00:00,1.064,ciftlik,kış,weekday,17,1,1.1592,0.7
2023-01-09 18:00:00,0.9212,ciftlik,kış,weekday,18,1,1.0465,0.7
2023-01-09 19:00:00,0.6557,ciftlik,kış,weekday,19,1,0.6762,0.7
2023-01-09 20:00:00,0.4335,ciftlik,kış,weekday,20,1,0.4508,0.7
2023-01-09 21:00:00,0.4592,ciftlik,kış,weekday,21,1,0.4025,0.7
2023-01-09 22:00:00,0.435,ciftlik,kış,weekday,22,1,0.322,0.7
2023-01-09 23:00:00,0.2872,ciftlik,kış,weekday,23,1,0.2898,0.7
2023-01-10 00:00:00,0.2632,ciftlik,kış,weekday,0,1,0.2415,0.7
2023-01-10 01:00:00,0.1843,ciftlik,kış,weekday,1,1,0.1932,0.7
2023-01-10 02:00:00,0.2036,ciftlik,kış,weekday,2,1,0.1932,0.7
2023-01-10 03:00:00,0.2733,ciftlik,kış,weekday,3,1,0.2415,0.7
2023-01-10 04:00:00,0.3489,ciftlik,kış,weekday,4,1,0.322,0.7
2023-01-10 05:00:00,1.0538,ciftlik,kış,weekday,5,1,0.8855,0.7
2023-01-10 06:00:00,1.4556,ciftlik,kış,weekday,6,1,1.2879,0.7
2023-01-10 07:00:00,1.3987,ciftlik,kış,weekday,7,1,1.4167,0.7
2023-01-10 08:00:00,1.1675,ciftlik,kış,weekday,8,1,1.2075,0.7
2023-01-10 09:00:00,0.9618,ciftlik,kış,weekday,9,1,0.966,0.7
2023-01-10 10:00:00,0.8266,ciftlik,kış,weekday,10,1,0.8855,0.7
2023-01-10 11:00:00,0.7778,ciftlik,kış,weekday,11,1,0.805,0.7
2023-01-10 12:00:00,0.8237,ciftlik,kış,weekday,12,1,0.8372,0.7
2023-01-10 13:00:00,0.9035,ciftlik,kış,weekday,13,1,0.8855,0.7
2023-01-10 14:00:00,0.87,ciftlik,kış,weekday,14,1,0.9338,0.7
2023-01-10 15:00:00,0.9854,ciftlik,kış,weekday,15,1,0.8855,0.7
2023-01-10 16:00:00,0.9581,ciftlik,kış,weekday,16,1,0.966,0.7
2023-01-10 17:00:00,1.1918,ciftlik,kış,weekday,17,1,1.1592,0.7
2023-01-10 18:00:00,1.0153,ciftlik,kış,weekday,18,1,1.0465,0.7
2023-01-10 19:00:00,0.7513,ciftlik,kış,weekday,19,1,0.6762,0.7
2023-01-10 20:00:00,0.5136,ciftlik,kış,weekday,20,1,0.4508,0.7
2023-01-10 21:00:00,0.4759,ciftlik,kış,weekday,21,1,0.4025,0.7
2023-01-10 22:00:00,0.3089,ciftlik,kış,weekday,22,1,0.322,0.7
2023-01-10 23:00:00,0.2961,ciftlik,kış,weekday,23,1,0.2898,0.7
2023-01-11 00:00:00,0.2267,ciftlik,kış,weekday,0,1,0.2415,0.7
2023-01-11 01:00:00,0.2099,ciftlik,kış,weekday,1,1,0.1932,0.7
2023-01-11 02:00:00,0.2152,ciftlik,kış,weekday,2,1,0.1932,0.7
2023-01-11 03:00:00,0.2125,ciftlik,kış,weekday,3,1,0.2415,0.7
2023-01-11 04:00:00,0.306,ciftlik,kış,weekday,4,1,0.322,0.7
2023-01-11 05:00:00,0.9364,ciftlik,kış,weekday,5,1,0.8855,0.7
2023-01-11 06:00:00,1.2679,ciftlik,kış,weekday,6,1,1.2879,0.7
2023-01-11 07:00:00,1.6201,ciftlik,kış,weekday,7,1,1.4167,0.7
2023-01-11 08:00:00,1.1896,ciftlik,kış,weekday,8,1,1.2075,0.7
2023-01-11 09:00:00,0.9494,ciftlik,kış,weekday,9,1,0.966,0.7
2023-01-11 10:00:00,0.8587,ciftlik,kış,weekday,10,1,0.8855,0.7
2023-01-11 11:00:00,0.8207,ciftlik,kış,weekday,11,1,0.805,0.7
2023-01-11 12:00:00,0.6918,ciftlik,kış,weekday,12,1,0.8372,0.7
2023-01-11 13:00:00,0.8185,ciftlik,kış,weekday,13,1,0.8855,0.7
2023-01-11 14:00:00,0.9621,ciftlik,kış,weekday,14,1,0.9338,0.7
2023-01-11 15:00:00,0.9339,ciftlik,kış,weekday,15,1,0.8855,0.7
2023-01-11 16:00:00,0.8561,ciftlik,kış,weekday,16,1,0.966,0.7
2023-01-11 17:00:00,1.2789,ciftlik,kış,weekday,17,1,1.1592,0.7
2023-01-11 18:00:00,1.0296,ciftlik,kış,weekday,18,1,1.0465,0.7
2023-01-11 19:00:00,0.6203,ciftlik,kış,weekday,19,1,0.6762,0.7
2023-01-11 20:00:00,0.4211,ciftlik,kış,weekday,20,1,0.4508,0.7
2023-01-11 21:00:00,0.3779,ciftlik,kış,weekday,21,1,0.4025,0.7
2023-01-11 22:00:00,0.296,ciftlik,kış,weekday,22,1,0.322,0.7
2023-01-11 23:00:00,0.324,ciftlik,kış,weekday,23,1,0.2898,0.7
2023-01-12 00:00:00,0.227,ciftlik,kış,weekday,0,1,0.2415,0.7
2023-01-12 01:00:00,0.2277,ciftlik,kış,weekday,1,1,0.1932,0.7
2023-01-12 02:00:00,0.1612,ciftlik,kış,weekday,2,1,0.1932,0.7
2023-01-12 03:00:00,0.2918,ciftlik,kış,weekday,3,1,0.2415,0.7
2023-01-12 04:00:00,0.3246,ciftlik,kış,weekday,4,1,0.322,0.7
2023-01-12 05:00:00,0.9518,ciftlik,kış,weekday,5,1,0.8855,0.7
2023-01-12 06:00:00,1.3219,ciftlik,kış,weekday,6,1,1.2879,0.7
2023-01-12 07:00:00,1.2178,ciftlik,kış,weekday,7,1,1.4167,0.7
2023-01-12 08:00:00,1.2173,ciftlik,kış,weekday,8,1,1.2075,0.7
2023-01-12 09:00:00,1.012,ciftlik,kış,weekday,9,1,0.966,0.7
2023-01-12 10:00:00,0.7765,ciftlik,kış,weekday,10,1,0.8855,0.7
2023-01-12 11:00:00,0.8248,ciftlik,kış,weekday,11,1,0.805,0.7
2023-01-12 12:00:00,0.8697,ciftlik,kış,weekday,12,1,0.8372,0.7
2023-01-12 13:00:00,0.8378,ciftlik,kış,weekday,13,1,0.8855,0.7
2023-01-12 14:00:00,1.0247,ciftlik,kış,weekday,14,1,0.9338,0.7
2023-01-12 15:00:00,0.8755,ciftlik,kış,weekday,15,1,0.8855,0.7
2023-01-12 16:00:00,0.9212,ciftlik,kış,weekday,16,1,0.966,0.7
2023-01-12 17:00:00,1.2447,ciftlik,kış,weekday,17,1,1.1592,0.7
2023-01-12 18:00:00,1.1346,ciftlik,kış,weekday,18,1,1.0465,0.7
2023-01-12 19:00:00,0.5334,ciftlik,kış,weekday,19,1,0.6762,0.7
2023-01-12 20:00:00,0.4998,ciftlik,kış,weekday,20,1,0.4508,0.7
2023-01-12 21:00:00,0.4322,ciftlik,kış,weekday,21,1,0.4025,0.7
2023-01-12 22:00:00,0.3231,ciftlik,kış,weekday,22,1,0.322,0.7
2023-01-12 23:00:00,0.3083,ciftlik,kış,weekday,23,1,0.2898,0.7
2023-01-13 00:00:00,0.2533,ciftlik,kış,weekday,0,1,0.2415,0.7
2023-01-13 01:00:00,0.1739,ciftlik,kış,weekday,1,1,0.1932,0.7
2023-01-13 02:00:00,0.1669,ciftlik,kış,weekday,2,1,0.1932,0.7
2023-01-13 03:00:00,0.2574,ciftlik,kış,weekday,3,1,0.2415,0.7
2023-01-13 04:00:00,0.3576,ciftlik,kış,weekday,4,1,0.322,0.7
2023-01-13 05:00:00,0.9661,ciftlik,kış,weekday,5,1,0.8855,0.7
2023-01-13 06:00:00,1.5604,ciftlik,kış,weekday,6,1,1.2879,0.7
2023-01-13 07:00:00,1.5469,ciftlik,kış,weekday,7,1,1.4167,0.7
2023-01-13 08:00:00,1.3485,ciftlik,kış,weekday,8,1,1.2075,0.7
2023-01-13 09:00:00,1.0997,ciftlik,kış,weekday,9,1,0.966,0.7
2023-01-13 10:00:00,0.9171,ciftlik,kış,weekday,10,1,0.8855,0.7
2023-01-13 11:00:00,0.7981,ciftlik,kış,weekday,11,1,0.805,0.7
2023-01-13 12:00:00,0.8893,ciftlik,kış,weekday,12,1,0.8372,0.7
2023-01-13 13:00:00,0.8726,ciftlik,kış,weekday,13,1,0.8855,0.7
2023-01-13 14:00:00,0.981,ciftlik,kış,weekday,14,1,0.9338,0.7
2023-01-13 15:00:00,0.972,ciftlik,kış,weekday,15,1,0.8855,0.7
2023-01-13 16:00:00,0.8893,ciftlik,kış,weekday,16,1,0.966,0.7
2023-01-13 17:00:00,1.1813,ciftlik,kış,weekday,17,1,1.1592,0.7
2023-01-13 18:00:00,1.1121,ciftlik,kış,weekday,18,1,1.0465,0.7
2023-01-13 19:00:00,0.745,ciftlik,kış,weekday,19,1,0.6762,0.7
2023-01-13 20:00:00,0.473,ciftlik,kış,weekday,20,1,0.4508,0.7
2023-01-13 21:00:00,0.4454,ciftlik,kış,weekday,21,1,0.4025,0.7
2023-01-13 22:00:00,0.3468,ciftlik,kış,weekday,22,1,0.322,0.7
2023-01-13 23:00:00,0.3175,ciftlik,kış,weekday,23,1,0.2898,0.7
2023-01-14 00:00:00,0.2084,ciftlik,kış,weekend,0,1,0.2053,0.7
2023-01-14 01:00:00,0.1812,ciftlik,kış,weekend,1,1,0.1642,0.7
2023-01-14 02:00:00,0.1727,ciftlik,kış,weekend,2,1,0.1642,0.7
2023-01-14 03:00:00,0.2089,ciftlik,kış,weekend,3,1,0.2053,0.7
2023-01-14 04:00:00,0.275,ciftlik,kış,weekend,4,1,0.2737,0.7
2023-01-14 05:00:00,0.7685,ciftlik,kış,weekend,5,1,0.7526,0.7
